visual_type,visual_root_id,dn_type,dn_root_id,hops,path_strength,min_edge_weight,path,edge_weights
T4a,720575940622720717,DNp15,720575940616293855,5,3.0557686382648884e-06,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.21739130,0.07950952,0.05190589,0.02018942,0.16870144"
T4a,720575940622720717,DNa02,720575940629327659,5,5.830084901952747e-07,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNa02,"0.21739130,0.07950952,0.05190589,0.02018942,0.03218646"
T4a,720575940622720717,DNp26,720575940619432261,5,1.2967716669522473e-06,0.01711780892045818,T4a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26,"0.21739130,0.07950952,0.05190589,0.01711781,0.08443790"
T4a,720575940622720717,DNae002,720575940627139530,5,1.0105690925178248e-07,0.009160420925126807,T4a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002,"0.21739130,0.07950952,0.02469037,0.00916042,0.02585007"
T4a,720575940622720717,DNb03,720575940627997050,5,8.986470140451456e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.21739130,0.07950952,0.02469037,0.00537512,0.03917526"
T4a,720575940622720717,DNb03,720575940611016910,5,8.158768943304611e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.21739130,0.07950952,0.02469037,0.00537512,0.03556701"
T4a,720575940630775545,DNae002,720575940620380449,5,2.1061965583497428e-07,0.007047707558859975,T4a -> LPi14 -> H2 -> VCH -> LPT22 -> DNae002,"0.15789474,0.07330021,0.09766044,0.00704771,0.02643988"
T4a,720575940630775545,DNae002,720575940620380449,5,2.2580869842564972e-07,0.008837947938962922,T4a -> LPi14 -> H2 -> DCH -> LPT22 -> DNae002,"0.15789474,0.07330021,0.08349431,0.00883795,0.02643988"
T4a,720575940630775545,DNb03,720575940611016910,3,0.0004918643635406817,0.04249839021249195,T4a -> LPi14 -> H2 -> DNb03,"0.15789474,0.07330021,0.04249839"
T4a,720575940630775545,DNb03,720575940627997050,3,0.00048192770973177904,0.04163983687486585,T4a -> LPi14 -> H2 -> DNb03,"0.15789474,0.07330021,0.04163984"
T4a,720575940630775545,DNp15,720575940623431351,3,0.00042976027723504005,0.037132431852328826,T4a -> LPi14 -> H2 -> DNp15,"0.15789474,0.07330021,0.03713243"
T4a,720575940630775545,DNp15,720575940616293855,5,4.7126712968176123e-07,0.024039493453530802,T4a -> LPi14 -> H2 -> CB0268 -> PS234 -> DNp15,"0.15789474,0.07330021,0.02403949,0.02590674,0.06538171"
T4a,720575940630775545,DNa16,720575940632962786,5,3.132700573029048e-07,0.024039493453530802,T4a -> LPi14 -> H2 -> CB0268 -> PS234 -> DNa16,"0.15789474,0.07330021,0.02403949,0.02590674,0.04346183"
T4a,720575940630775545,DNg41,720575940622037926,3,0.0002484163452225665,0.021463833440652502,T4a -> LPi14 -> H2 -> DNg41,"0.15789474,0.07330021,0.02146383"
T4a,720575940630775545,DNa02,720575940629327659,5,7.858682637888904e-07,0.03593140078070007,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNa02,"0.15789474,0.06622201,0.05190589,0.03593140,0.04029851"
T4a,720575940630775545,DNp18,720575940618440000,5,5.530184078514414e-07,0.028358208955223882,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNp18,"0.15789474,0.06622201,0.05190589,0.03593140,0.02835821"
T4a,720575940621149094,DNae002,720575940620380449,5,2.0123860794577285e-07,0.007047707558859975,T4a -> LPi14 -> H2 -> VCH -> LPT22 -> DNae002,"0.15086207,0.07330021,0.09766044,0.00704771,0.02643988"
T4a,720575940621149094,DNae002,720575940620380449,5,2.1575112708772566e-07,0.008837947938962922,T4a -> LPi14 -> H2 -> DCH -> LPT22 -> DNae002,"0.15086207,0.07330021,0.08349431,0.00883795,0.02643988"
T4a,720575940621149094,DNb03,720575940611016910,3,0.00046995661171631226,0.04249839021249195,T4a -> LPi14 -> H2 -> DNb03,"0.15086207,0.07330021,0.04249839"
T4a,720575940621149094,DNb03,720575940627997050,3,0.00046046253875234636,0.04163983687486585,T4a -> LPi14 -> H2 -> DNb03,"0.15086207,0.07330021,0.04163984"
T4a,720575940621149094,DNp15,720575940623431351,3,0.00041061865569152534,0.037132431852328826,T4a -> LPi14 -> H2 -> DNp15,"0.15086207,0.07330021,0.03713243"
T4a,720575940621149094,DNp15,720575940616293855,5,4.502767833884643e-07,0.024039493453530802,T4a -> LPi14 -> H2 -> CB0268 -> PS234 -> DNp15,"0.15086207,0.07330021,0.02403949,0.02590674,0.06538171"
T4a,720575940621149094,DNa16,720575940632962786,5,2.9931693693452823e-07,0.024039493453530802,T4a -> LPi14 -> H2 -> CB0268 -> PS234 -> DNa16,"0.15086207,0.07330021,0.02403949,0.02590674,0.04346183"
T4a,720575940621149094,DNg41,720575940622037926,3,0.0002373518240991476,0.021463833440652502,T4a -> LPi14 -> H2 -> DNg41,"0.15086207,0.07330021,0.02146383"
T4a,720575940621149094,DNa02,720575940629327659,5,7.508655106603625e-07,0.03593140078070007,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNa02,"0.15086207,0.06622201,0.05190589,0.03593140,0.04029851"
T4a,720575940621149094,DNp18,720575940618440000,5,5.283868408350699e-07,0.028358208955223882,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNp18,"0.15086207,0.06622201,0.05190589,0.03593140,0.02835821"
T4a,720575940618504081,DNae002,720575940620380449,5,2.242881880720523e-07,0.007047707558859975,T4a -> LPi14 -> H2 -> VCH -> LPT22 -> DNae002,"0.16814159,0.07330021,0.09766044,0.00704771,0.02643988"
T4a,720575940618504081,DNae002,720575940620380449,5,2.4046295024088365e-07,0.008837947938962922,T4a -> LPi14 -> H2 -> DCH -> LPT22 -> DNae002,"0.16814159,0.07330021,0.08349431,0.00883795,0.02643988"
T4a,720575940618504081,DNb03,720575940611016910,3,0.0005237847647144133,0.04249839021249195,T4a -> LPi14 -> H2 -> DNb03,"0.16814159,0.07330021,0.04249839"
T4a,720575940618504081,DNb03,720575940627997050,3,0.0005132032543161423,0.04163983687486585,T4a -> LPi14 -> H2 -> DNb03,"0.16814159,0.07330021,0.04163984"
T4a,720575940618504081,DNp15,720575940623431351,3,0.0004576503247252197,0.037132431852328826,T4a -> LPi14 -> H2 -> DNp15,"0.16814159,0.07330021,0.03713243"
T4a,720575940618504081,DNp15,720575940616293855,5,5.018508372127311e-07,0.024039493453530802,T4a -> LPi14 -> H2 -> CB0268 -> PS234 -> DNp15,"0.16814159,0.07330021,0.02403949,0.02590674,0.06538171"
T4a,720575940618504081,DNa16,720575940632962786,5,3.33600267511353e-07,0.024039493453530802,T4a -> LPi14 -> H2 -> CB0268 -> PS234 -> DNa16,"0.16814159,0.07330021,0.02403949,0.02590674,0.04346183"
T4a,720575940618504081,DNg41,720575940622037926,3,0.0002645377599567744,0.021463833440652502,T4a -> LPi14 -> H2 -> DNg41,"0.16814159,0.07330021,0.02146383"
T4a,720575940618504081,DNa02,720575940629327659,5,8.368685640937744e-07,0.03593140078070007,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNa02,"0.16814159,0.06622201,0.05190589,0.03593140,0.04029851"
T4a,720575940618504081,DNp18,720575940618440000,5,5.889075080659894e-07,0.028358208955223882,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNp18,"0.16814159,0.06622201,0.05190589,0.03593140,0.02835821"
T4a,720575940618981278,DNa02,720575940629327659,5,1.1066367863036011e-06,0.03593140078070007,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNa02,"0.18518519,0.07950952,0.05190589,0.03593140,0.04029851"
T4a,720575940618981278,DNp18,720575940618440000,5,7.787444051766082e-07,0.028358208955223882,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNp18,"0.18518519,0.07950952,0.05190589,0.03593140,0.02835821"
T4a,720575940618981278,DNg41,720575940636329579,5,7.582511313561711e-07,0.027611940298507463,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNg41,"0.18518519,0.07950952,0.05190589,0.03593140,0.02761194"
T4a,720575940618981278,DNp15,720575940616293855,5,1.9829911209768394e-06,0.028956293594419914,T4a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15,"0.18518519,0.07950952,0.05190589,0.02895629,0.08960573"
T4a,720575940618981278,DNp15,720575940616293855,5,2.6030621733367566e-06,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.18518519,0.07950952,0.05190589,0.02018942,0.16870144"
T4a,720575940618981278,DNa02,720575940629327659,5,4.966368620181969e-07,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNa02,"0.18518519,0.07950952,0.05190589,0.02018942,0.03218646"
T4a,720575940618981278,DNp26,720575940619432261,5,1.1046573459222846e-06,0.01711780892045818,T4a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26,"0.18518519,0.07950952,0.05190589,0.01711781,0.08443790"
T4a,720575940618981278,DNae002,720575940627139530,5,8.608551528855544e-08,0.009160420925126807,T4a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002,"0.18518519,0.07950952,0.02469037,0.00916042,0.02585007"
T4a,720575940618981278,DNb03,720575940627997050,5,7.655141230754944e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.18518519,0.07950952,0.02469037,0.00537512,0.03917526"
T4a,720575940618981278,DNb03,720575940611016910,5,6.95006243318541e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.18518519,0.07950952,0.02469037,0.00537512,0.03556701"
T4a,720575940645393774,DNa02,720575940629327659,5,1.1509022577557456e-06,0.03593140078070007,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNa02,"0.19259259,0.07950952,0.05190589,0.03593140,0.04029851"
T4a,720575940645393774,DNp18,720575940618440000,5,8.098941813836728e-07,0.028358208955223882,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNp18,"0.19259259,0.07950952,0.05190589,0.03593140,0.02835821"
T4a,720575940645393774,DNg41,720575940636329579,5,7.885811766104182e-07,0.027611940298507463,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNg41,"0.19259259,0.07950952,0.05190589,0.03593140,0.02761194"
T4a,720575940645393774,DNp15,720575940616293855,5,2.0623107658159135e-06,0.028956293594419914,T4a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15,"0.19259259,0.07950952,0.05190589,0.02895629,0.08960573"
T4a,720575940645393774,DNp15,720575940616293855,5,2.7071846602702276e-06,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.19259259,0.07950952,0.05190589,0.02018942,0.16870144"
T4a,720575940645393774,DNa02,720575940629327659,5,5.16502336498925e-07,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNa02,"0.19259259,0.07950952,0.05190589,0.02018942,0.03218646"
T4a,720575940645393774,DNp26,720575940619432261,5,1.1488436397591763e-06,0.01711780892045818,T4a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26,"0.19259259,0.07950952,0.05190589,0.01711781,0.08443790"
T4a,720575940645393774,DNae002,720575940627139530,5,8.952893590009768e-08,0.009160420925126807,T4a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002,"0.19259259,0.07950952,0.02469037,0.00916042,0.02585007"
T4a,720575940645393774,DNb03,720575940627997050,5,7.961346879985143e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.19259259,0.07950952,0.02469037,0.00537512,0.03917526"
T4a,720575940645393774,DNb03,720575940611016910,5,7.228064930512826e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.19259259,0.07950952,0.02469037,0.00537512,0.03556701"
T4a,720575940632213063,DNa02,720575940629327659,5,9.95973107673241e-07,0.03593140078070007,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNa02,"0.16666667,0.07950952,0.05190589,0.03593140,0.04029851"
T4a,720575940632213063,DNp18,720575940618440000,5,7.008699646589474e-07,0.028358208955223882,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNp18,"0.16666667,0.07950952,0.05190589,0.03593140,0.02835821"
T4a,720575940632213063,DNg41,720575940636329579,5,6.824260182205541e-07,0.027611940298507463,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNg41,"0.16666667,0.07950952,0.05190589,0.03593140,0.02761194"
T4a,720575940632213063,DNp15,720575940616293855,5,1.7846920088791559e-06,0.028956293594419914,T4a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15,"0.16666667,0.07950952,0.05190589,0.02895629,0.08960573"
T4a,720575940632213063,DNp15,720575940616293855,5,2.3427559560030812e-06,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.16666667,0.07950952,0.05190589,0.02018942,0.16870144"
T4a,720575940632213063,DNa02,720575940629327659,5,4.4697317581637725e-07,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNa02,"0.16666667,0.07950952,0.05190589,0.02018942,0.03218646"
T4a,720575940632213063,DNp26,720575940619432261,5,9.941916113300562e-07,0.01711780892045818,T4a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26,"0.16666667,0.07950952,0.05190589,0.01711781,0.08443790"
T4a,720575940632213063,DNae002,720575940627139530,5,7.74769637596999e-08,0.009160420925126807,T4a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002,"0.16666667,0.07950952,0.02469037,0.00916042,0.02585007"
T4a,720575940632213063,DNb03,720575940627997050,5,6.88962710767945e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.16666667,0.07950952,0.02469037,0.00537512,0.03917526"
T4a,720575940632213063,DNb03,720575940611016910,5,6.255056189866868e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.16666667,0.07950952,0.02469037,0.00537512,0.03556701"
T4a,720575940623731125,DNa02,720575940629327659,5,1.7831131443827377e-06,0.03593140078070007,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNa02,"0.29838710,0.07950952,0.05190589,0.03593140,0.04029851"
T4a,720575940623731125,DNp18,720575940618440000,5,1.2547833238248896e-06,0.028358208955223882,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNp18,"0.29838710,0.07950952,0.05190589,0.03593140,0.02835821"
T4a,720575940623731125,DNg41,720575940636329579,5,1.2217627100400241e-06,0.027611940298507463,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNg41,"0.29838710,0.07950952,0.05190589,0.03593140,0.02761194"
T4a,720575940623731125,DNp15,720575940616293855,5,3.1951744029933274e-06,0.028956293594419914,T4a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15,"0.29838710,0.07950952,0.05190589,0.02895629,0.08960573"
T4a,720575940623731125,DNp15,720575940616293855,5,4.194288888973258e-06,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.29838710,0.07950952,0.05190589,0.02018942,0.16870144"
T4a,720575940623731125,DNa02,720575940629327659,5,8.002261696067399e-07,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNa02,"0.29838710,0.07950952,0.05190589,0.02018942,0.03218646"
T4a,720575940623731125,DNp26,720575940619432261,5,1.7799236912521975e-06,0.01711780892045818,T4a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26,"0.29838710,0.07950952,0.05190589,0.01711781,0.08443790"
T4a,720575940623731125,DNae002,720575940627139530,5,1.3870875769881755e-07,0.009160420925126807,T4a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002,"0.29838710,0.07950952,0.02469037,0.00916042,0.02585007"
T4a,720575940623731125,DNb03,720575940627997050,5,1.233465498310353e-07,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.29838710,0.07950952,0.02469037,0.00537512,0.03917526"
T4a,720575940623731125,DNb03,720575940611016910,5,1.1198568339922943e-07,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.29838710,0.07950952,0.02469037,0.00537512,0.03556701"
T4a,720575940617270621,DNp15,720575940623431351,5,2.471515573988436e-06,0.028450008906532306,T4a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15,"0.16666667,0.07629601,0.05724515,0.02845001,0.11934156"
T4a,720575940617270621,DNp15,720575940623431351,5,2.712391336038642e-06,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.16666667,0.07629601,0.05724515,0.02603252,0.14313535"
T4a,720575940617270621,DNp18,720575940627949589,5,9.963886540550114e-07,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18,"0.16666667,0.07629601,0.05724515,0.02603252,0.05258033"
T4a,720575940617270621,DNae002,720575940620380449,5,8.487755201209356e-07,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002,"0.16666667,0.07629601,0.05724515,0.02603252,0.04479065"
T4a,720575940617270621,DNae010,720575940630868281,5,7.749689531538977e-07,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010,"0.16666667,0.07629601,0.05724515,0.02603252,0.04089581"
T4a,720575940617270621,DNp26,720575940627732361,5,8.132946775701434e-07,0.02147746647326768,T4a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26,"0.16666667,0.07629601,0.05724515,0.02147747,0.05202064"
T4a,720575940617270621,DNae002,720575940620380449,5,9.509604920797068e-08,0.008837947938962922,T4a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002,"0.16666667,0.07629601,0.03200376,0.00883795,0.02643988"
T4a,720575940617270621,DNae002,720575940620380449,5,5.158365735127208e-08,0.007047707558859975,T4a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002,"0.16666667,0.07629601,0.02176979,0.00704771,0.02643988"
T4a,720575940617270621,DNp31,720575940632189900,5,1.450477768301021e-07,0.008570498680070879,T4a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31,"0.16666667,0.07629601,0.00857050,0.01423488,0.09349766"
T4a,720575940617270621,DNp31,720575940628132745,5,6.527149957354595e-08,0.008570498680070879,T4a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31,"0.16666667,0.07629601,0.00857050,0.01423488,0.04207395"
T4a,720575940618774848,DNp15,720575940623431351,5,3.352674341006781e-06,0.028450008906532306,T4a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15,"0.21192053,0.08139647,0.05724515,0.02845001,0.11934156"
T4a,720575940618774848,DNp15,720575940623431351,5,3.679428497563821e-06,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.21192053,0.08139647,0.05724515,0.02603252,0.14313535"
T4a,720575940618774848,DNp18,720575940627949589,5,1.3516267950234446e-06,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18,"0.21192053,0.08139647,0.05724515,0.02603252,0.05258033"
T4a,720575940618774848,DNae002,720575940620380449,5,1.1513857883533047e-06,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002,"0.21192053,0.08139647,0.05724515,0.02603252,0.04479065"
T4a,720575940618774848,DNae010,720575940630868281,5,1.0512652850182347e-06,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010,"0.21192053,0.08139647,0.05724515,0.02603252,0.04089581"
T4a,720575940618774848,DNp26,720575940627732361,5,1.1032551143372082e-06,0.02147746647326768,T4a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26,"0.21192053,0.08139647,0.05724515,0.02147747,0.05202064"
T4a,720575940618774848,DNae002,720575940620380449,5,1.2900023267754382e-07,0.008837947938962922,T4a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002,"0.21192053,0.08139647,0.03200376,0.00883795,0.02643988"
T4a,720575940618774848,DNae002,720575940620380449,5,6.997455578959055e-08,0.007047707558859975,T4a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002,"0.21192053,0.08139647,0.02176979,0.00704771,0.02643988"
T4a,720575940618774848,DNp31,720575940632189900,5,1.9676103388399544e-07,0.008570498680070879,T4a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31,"0.21192053,0.08139647,0.00857050,0.01423488,0.09349766"
T4a,720575940618774848,DNp31,720575940628132745,5,8.854246524779795e-08,0.008570498680070879,T4a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31,"0.21192053,0.08139647,0.00857050,0.01423488,0.04207395"
T4a,720575940618087709,DNa02,720575940629327659,5,1.0818328583347272e-06,0.03593140078070007,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNa02,"0.18103448,0.07950952,0.05190589,0.03593140,0.04029851"
T4a,720575940618087709,DNp18,720575940618440000,5,7.612897891985118e-07,0.028358208955223882,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNp18,"0.18103448,0.07950952,0.05190589,0.03593140,0.02835821"
T4a,720575940618087709,DNg41,720575940636329579,5,7.412558473774984e-07,0.027611940298507463,T4a -> LPi14 -> Am1 -> LPi15 -> HSS -> DNg41,"0.18103448,0.07950952,0.05190589,0.03593140,0.02761194"
T4a,720575940618087709,DNp15,720575940616293855,5,1.9385447682652902e-06,0.028956293594419914,T4a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15,"0.18103448,0.07950952,0.05190589,0.02895629,0.08960573"
T4a,720575940618087709,DNp15,720575940616293855,5,2.5447176763481747e-06,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.18103448,0.07950952,0.05190589,0.02018942,0.16870144"
T4a,720575940618087709,DNa02,720575940629327659,5,4.855053461453754e-07,0.020189415754783387,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNa02,"0.18103448,0.07950952,0.05190589,0.02018942,0.03218646"
T4a,720575940618087709,DNp26,720575940619432261,5,1.0798977847205784e-06,0.01711780892045818,T4a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26,"0.18103448,0.07950952,0.05190589,0.01711781,0.08443790"
T4a,720575940618087709,DNae002,720575940627139530,5,8.415601235967403e-08,0.009160420925126807,T4a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002,"0.18103448,0.07950952,0.02469037,0.00916042,0.02585007"
T4a,720575940618087709,DNb03,720575940627997050,5,7.483560479031126e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.18103448,0.07950952,0.02469037,0.00537512,0.03917526"
T4a,720575940618087709,DNb03,720575940611016910,5,6.794285171751943e-08,0.005375123022181846,T4a -> LPi14 -> Am1 -> VCH -> Nod5 -> DNb03,"0.18103448,0.07950952,0.02469037,0.00537512,0.03556701"
T4a,720575940621540544,DNp15,720575940623431351,5,3.1511823568352557e-06,0.028450008906532306,T4a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15,"0.21250000,0.07629601,0.05724515,0.02845001,0.11934156"
T4a,720575940621540544,DNp15,720575940623431351,5,3.4582989534492683e-06,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15,"0.21250000,0.07629601,0.05724515,0.02603252,0.14313535"
T4a,720575940621540544,DNp18,720575940627949589,5,1.2703955339201395e-06,0.026032521566531797,T4a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18,"0.21250000,0.07629601,0.05724515,0.02603252,0.05258033"
